year,month,day,hour,PM2.5,PM10,NO2,CO,station
2015,3,15,0,134.0,141.0,98.0,2400.0,Changping
2015,3,15,1,132.0,144.0,101.0,2400.0,Changping
2015,3,15,2,127.0,141.0,97.0,2400.0,Changping
2015,3,15,3,129.0,164.0,93.0,2800.0,Changping
2015,3,15,4,113.0,134.0,82.0,2200.0,Changping
2015,3,15,5,39.0,164.0,52.0,900.0,Changping
2015,3,15,6,52.0,226.0,69.0,1300.0,Changping
2015,3,15,7,98.0,206.0,86.0,2000.0,Changping
2015,3,15,8,108.0,201.0,78.0,1900.0,Changping
2015,3,15,9,87.0,195.0,61.0,1500.0,Changping
2015,3,15,10,75.0,207.0,58.0,1200.0,Changping
2015,3,15,11,50.0,164.0,40.0,900.0,Changping
2015,3,15,12,40.0,114.0,26.0,600.0,Changping
2015,3,15,13,41.0,130.0,31.0,700.0,Changping
2015,3,15,14,40.0,135.0,25.0,600.0,Changping
2015,3,15,15,48.0,172.0,29.0,700.0,Changping
2015,3,15,16,55.0,180.0,29.0,700.0,Changping
2015,3,15,17,77.0,206.0,39.0,800.0,Changping
2015,3,15,18,80.0,206.0,41.0,800.0,Changping
2015,3,15,19,78.0,232.0,50.0,900.0,Changping
2015,3,15,20,90.0,258.0,53.0,1000.0,Changping
2015,3,15,21,94.0,241.0,59.0,1100.0,Changping
2015,3,15,22,107.0,253.0,90.0,1400.0,Changping
2015,3,15,23,122.0,263.0,90.0,1500.0,Changping
2015,3,16,0,127.0,284.0,91.0,1500.0,Changping
2015,3,16,1,127.0,308.0,105.0,1500.0,Changping
2015,3,16,2,129.0,301.0,92.0,1600.0,Changping
2015,3,16,3,125.0,262.0,83.0,1700.0,Changping
2015,3,16,4,130.0,246.0,80.0,1800.0,Changping
2015,3,16,5,118.0,262.0,90.0,1900.0,Changping
2015,3,16,6,131.0,267.0,95.0,2500.0,Changping
2015,3,16,7,132.0,274.0,98.0,2300.0,Changping
2015,3,16,8,133.0,273.0,94.0,2500.0,Changping
2015,3,16,9,130.0,261.0,84.0,2300.0,Changping
2015,3,16,10,135.0,264.0,78.0,2000.0,Changping
2015,3,16,11,145.0,269.0,74.0,1900.0,Changping
2015,3,16,12,165.0,278.0,63.0,1700.0,Changping
2015,3,16,13,181.0,276.0,57.0,1700.0,Changping
2015,3,16,14,224.0,331.0,52.0,1700.0,Changping
2015,3,16,15,241.0,335.0,59.0,1700.0,Changping
2015,3,16,16,256.0,328.0,69.0,1700.0,Changping
2015,3,16,17,267.0,336.0,74.0,1800.0,Changping
2015,3,16,18,282.0,332.0,68.0,1800.0,Changping
2015,3,16,19,282.0,340.0,79.0,1900.0,Changping
2015,3,16,20,296.0,344.0,86.0,2100.0,Changping
2015,3,16,21,296.0,341.0,94.0,2200.0,Changping
2015,3,16,22,293.0,316.0,78.0,2200.0,Changping
2015,3,16,23,293.0,331.0,86.0,2900.0,Changping
2015,3,17,0,299.0,336.0,85.0,2800.0,Changping
2015,3,17,1,287.0,312.0,73.0,2200.0,Changping
2015,3,17,2,286.0,315.0,85.0,2300.0,Changping
2015,3,17,3,285.0,312.0,86.0,2600.0,Changping
2015,3,17,4,241.0,241.0,64.0,1800.0,Changping
2015,3,17,5,198.0,251.0,62.0,1700.0,Changping
2015,3,17,6,117.0,117.0,48.0,1100.0,Changping
2015,3,17,7,72.0,122.0,64.0,1100.0,Changping
2015,3,17,8,32.0,49.0,33.0,600.0,Changping
2015,3,17,9,25.0,47.0,19.0,400.0,Changping
2015,3,17,10,15.0,40.0,13.0,400.0,Changping
2015,3,17,11,93.0,202.0,49.0,1100.0,Changping
2015,3,17,12,64.0,80.0,19.0,600.0,Changping
2015,3,17,13,68.0,78.0,21.0,600.0,Changping
2015,3,17,14,30.0,36.0,11.0,400.0,Changping
2015,3,17,15,28.0,42.0,13.0,400.0,Changping
2015,3,17,16,86.0,136.0,35.0,1200.0,Changping
2015,3,17,17,110.0,155.0,44.0,1600.0,Changping
2015,3,17,18,134.0,181.0,52.0,2000.0,Changping
2015,3,17,19,144.0,196.0,53.0,2100.0,Changping
2015,3,17,20,148.0,230.0,54.0,1900.0,Changping
2015,3,17,21,127.0,269.0,48.0,1600.0,Changping
2015,3,17,22,76.0,229.0,36.0,1000.0,Changping
2015,3,17,23,52.0,154.0,36.0,800.0,Changping
2015,3,18,0,43.0,128.0,38.0,700.0,Changping
2015,3,18,1,32.0,79.0,30.0,500.0,Changping
2015,3,18,2,28.0,63.0,29.0,500.0,Changping
2015,3,18,3,29.0,48.0,32.0,600.0,Changping
2015,3,18,4,30.0,50.0,33.0,700.0,Changping
2015,3,18,5,30.0,51.0,37.0,700.0,Changping
2015,3,18,6,36.0,75.0,49.0,900.0,Changping
2015,3,18,7,44.0,90.0,61.0,1000.0,Changping
2015,3,18,8,47.0,97.0,65.0,1100.0,Changping
2015,3,18,9,52.0,106.0,61.0,1100.0,Changping
2015,3,18,10,51.0,86.0,52.0,1000.0,Changping
2015,3,18,11,43.0,68.0,46.0,800.0,Changping
2015,3,18,12,52.0,83.0,52.0,800.0,Changping
2015,3,18,13,52.0,96.0,54.0,800.0,Changping
2015,3,18,14,58.0,98.0,48.0,800.0,Changping
2015,3,18,15,64.0,100.0,45.0,800.0,Changping
2015,3,18,16,64.0,100.0,45.0,800.0,Changping
2015,3,18,17,50.0,92.0,36.0,600.0,Changping
2015,3,18,18,53.0,101.0,41.0,600.0,Changping
2015,3,18,19,51.0,119.0,55.0,700.0,Changping
2015,3,18,20,64.0,130.0,78.0,900.0,Changping
2015,3,18,21,78.0,134.0,68.0,1100.0,Changping
2015,3,18,22,72.0,115.0,48.0,900.0,Changping
2015,3,18,23,63.0,111.0,44.0,800.0,Changping
2015,3,19,0,62.0,103.0,42.0,800.0,Changping
2015,3,19,1,61.0,97.0,38.0,800.0,Changping
2015,3,19,2,55.0,94.0,32.0,800.0,Changping
2015,3,19,3,61.0,94.0,37.0,900.0,Changping
2015,3,19,4,70.0,118.0,80.0,1400.0,Changping
2015,3,19,5,65.0,109.0,58.0,1300.0,Changping
2015,3,19,6,60.0,119.0,55.0,1300.0,Changping
2015,3,19,7,71.0,174.0,72.0,1900.0,Changping
2015,3,19,8,92.0,234.0,72.0,2400.0,Changping
2015,3,19,9,83.0,258.0,87.0,2100.0,Changping
2015,3,19,10,120.0,290.0,98.0,2400.0,Changping
2015,3,19,11,108.0,251.0,104.0,1700.0,Changping
2015,3,19,12,79.0,202.0,85.0,1200.0,Changping
2015,3,19,13,52.0,131.0,46.0,700.0,Changping
2015,3,19,14,48.0,132.0,36.0,600.0,Changping
2015,3,19,15,25.0,115.0,27.0,500.0,Changping
2015,3,19,16,37.0,147.0,42.0,600.0,Changping
2015,3,19,17,50.0,219.0,36.0,500.0,Changping
2015,3,19,18,64.0,276.0,40.0,600.0,Changping
2015,3,19,19,79.0,330.0,44.0,600.0,Changping
2015,3,19,20,88.0,335.0,53.0,700.0,Changping
2015,3,19,21,92.0,319.0,63.0,1000.0,Changping
2015,3,19,22,78.0,290.0,44.0,800.0,Changping
2015,3,19,23,83.0,271.0,79.0,900.0,Changping
2015,3,20,0,46.0,181.0,46.0,600.0,Changping
2015,3,20,1,32.0,186.0,63.0,600.0,Changping
2015,3,20,2,32.0,180.0,79.0,600.0,Changping
2015,3,20,3,22.0,195.0,53.0,300.0,Changping
2015,3,20,4,25.0,181.0,23.0,300.0,Changping
2015,3,20,5,26.0,152.0,17.0,300.0,Changping
2015,3,20,6,29.0,172.0,29.0,600.0,Changping
2015,3,20,7,36.0,197.0,58.0,800.0,Changping
2015,3,20,8,33.0,212.0,67.0,1300.0,Changping
2015,3,20,9,46.0,205.0,64.0,1300.0,Changping
2015,3,20,10,33.0,244.0,22.0,400.0,Changping
2015,3,20,11,24.0,289.0,18.0,300.0,Changping
2015,3,20,12,39.0,373.0,14.0,300.0,Changping
2015,3,20,13,38.0,236.0,12.0,300.0,Changping
2015,3,20,14,38.0,241.0,13.0,300.0,Changping
2015,3,20,15,33.0,194.0,13.0,300.0,Changping
2015,3,20,16,38.0,160.0,14.0,300.0,Changping
2015,3,20,17,31.0,146.0,14.0,300.0,Changping
2015,3,20,18,36.0,149.0,29.0,400.0,Changping
2015,3,20,19,42.0,209.0,66.0,600.0,Changping
2015,3,20,20,46.0,205.0,68.0,600.0,Changping
2015,3,20,21,53.0,194.0,65.0,700.0,Changping
2015,3,20,22,41.0,168.0,44.0,600.0,Changping
2015,3,20,23,36.0,159.0,34.0,500.0,Changping
2015,3,21,0,36.0,218.0,43.0,500.0,Changping
2015,3,21,1,36.0,306.0,37.0,500.0,Changping
2015,3,21,2,38.0,267.0,33.0,300.0,Changping
2015,3,21,3,29.0,176.0,32.0,300.0,Changping
2015,3,21,4,20.0,104.0,57.0,400.0,Changping
2015,3,21,5,25.0,175.0,26.0,300.0,Changping
2015,3,21,6,25.0,126.0,21.0,400.0,Changping
2015,3,21,7,21.0,101.0,42.0,400.0,Changping
2015,3,21,8,14.0,79.0,21.0,400.0,Changping
2015,3,21,9,16.0,65.0,16.0,300.0,Changping
2015,3,21,10,19.0,62.0,16.0,300.0,Changping
2015,3,21,11,15.0,62.0,17.0,400.0,Changping
2015,3,21,12,3.0,100.0,14.0,300.0,Changping
2015,3,21,13,10.0,83.0,13.0,300.0,Changping
2015,3,21,14,14.0,112.0,13.0,300.0,Changping
2015,3,21,15,7.0,112.0,14.0,300.0,Changping
2015,3,21,16,14.0,64.0,14.0,300.0,Changping
2015,3,21,17,12.0,56.0,17.0,300.0,Changping
2015,3,21,18,13.0,52.0,24.0,300.0,Changping
2015,3,21,19,9.0,56.0,44.0,400.0,Changping
2015,3,21,20,21.0,66.0,46.0,600.0,Changping
2015,3,21,21,29.0,95.0,74.0,1100.0,Changping
2015,3,21,22,46.0,99.0,66.0,1400.0,Changping
2015,3,21,23,26.0,121.0,34.0,600.0,Changping
2015,3,22,0,47.0,330.0,4.0,200.0,Changping
2015,3,22,1,30.0,278.0,4.0,200.0,Changping
2015,3,22,2,20.0,196.0,5.0,200.0,Changping
2015,3,22,3,4.0,91.0,4.0,200.0,Changping
2015,3,22,4,7.0,56.0,4.0,200.0,Changping
2015,3,22,5,9.0,62.0,4.0,200.0,Changping
2015,3,22,6,10.0,54.0,7.0,200.0,Changping
2015,3,22,7,3.0,36.0,11.0,200.0,Changping
2015,3,22,8,5.0,33.0,12.0,200.0,Changping
2015,3,22,9,16.0,87.0,13.0,300.0,Changping
2015,3,22,10,20.0,66.0,15.0,500.0,Changping
2015,3,22,11,10.0,49.0,9.0,400.0,Changping
2015,3,22,12,13.0,77.0,12.0,300.0,Changping
2015,3,22,13,21.0,37.0,10.0,300.0,Changping
2015,3,22,14,14.0,31.0,13.0,300.0,Changping
2015,3,22,15,14.0,40.0,19.0,300.0,Changping
2015,3,22,16,13.0,55.0,22.0,400.0,Changping
2015,3,22,17,23.0,50.0,20.0,400.0,Changping
2015,3,22,18,25.0,66.0,21.0,400.0,Changping
2015,3,22,19,25.0,91.0,28.0,400.0,Changping
2015,3,22,20,27.0,105.0,35.0,500.0,Changping
2015,3,22,21,35.0,87.0,47.0,600.0,Changping
2015,3,22,22,33.0,64.0,26.0,400.0,Changping
2015,3,22,23,33.0,78.0,27.0,600.0,Changping
2015,3,23,0,30.0,70.0,28.0,500.0,Changping
2015,3,23,1,28.0,69.0,20.0,500.0,Changping
2015,3,23,2,23.0,98.0,35.0,700.0,Changping
2015,3,23,3,44.0,106.0,66.0,1200.0,Changping
2015,3,23,4,38.0,107.0,63.0,1100.0,Changping
2015,3,23,5,26.0,88.0,65.0,800.0,Changping
2015,3,23,6,36.0,95.0,58.0,900.0,Changping
2015,3,23,7,38.0,118.0,60.0,1400.0,Changping
2015,3,23,8,43.0,72.0,58.0,1500.0,Changping
2015,3,23,9,30.0,34.0,38.0,800.0,Changping
2015,3,23,10,14.0,24.0,24.0,600.0,Changping
2015,3,23,11,15.0,30.0,20.0,500.0,Changping
2015,3,23,12,14.0,35.0,18.0,400.0,Changping
2015,3,23,13,7.0,7.0,10.0,300.0,Changping
2015,3,23,14,8.0,10.0,9.0,300.0,Changping
2015,3,23,15,8.0,15.0,9.0,300.0,Changping
2015,3,23,16,9.0,21.0,11.0,300.0,Changping
2015,3,23,17,9.0,27.0,13.0,300.0,Changping
2015,3,23,18,12.0,58.0,25.0,400.0,Changping
2015,3,23,19,18.0,79.0,32.0,400.0,Changping
2015,3,23,20,20.0,93.0,39.0,400.0,Changping
2015,3,23,21,32.0,83.0,47.0,600.0,Changping
2015,3,23,22,23.0,57.0,28.0,500.0,Changping
2015,3,23,23,17.0,58.0,34.0,500.0,Changping
2015,3,24,0,27.0,56.0,37.0,500.0,Changping
2015,3,24,1,11.0,74.0,24.0,500.0,Changping
2015,3,24,2,24.0,105.0,38.0,500.0,Changping
2015,3,24,3,68.0,232.0,84.0,1500.0,Changping
2015,3,24,4,81.0,201.0,94.0,2700.0,Changping
2015,3,24,5,80.0,142.0,84.0,2700.0,Changping
2015,3,24,6,74.0,123.0,83.0,2800.0,Changping
2015,3,24,7,73.0,131.0,84.0,2900.0,Changping
2015,3,24,8,79.0,123.0,74.0,2700.0,Changping
2015,3,24,9,65.0,112.0,60.0,2200.0,Changping
2015,3,24,10,53.0,95.0,51.0,1900.0,Changping
2015,3,24,11,62.0,103.0,52.0,1900.0,Changping
2015,3,24,12,70.0,109.0,48.0,1900.0,Changping
2015,3,24,13,65.0,110.0,48.0,1900.0,Changping
2015,3,24,14,67.0,94.0,46.0,1600.0,Changping
2015,3,24,15,57.0,91.0,45.0,1500.0,Changping
2015,3,24,16,54.0,82.0,44.0,1300.0,Changping
2015,3,24,17,55.0,92.0,50.0,1300.0,Changping
2015,3,24,18,64.0,99.0,58.0,1300.0,Changping
2015,3,24,19,65.0,116.0,71.0,1400.0,Changping
2015,3,24,20,89.0,142.0,82.0,1500.0,Changping
2015,3,24,21,108.0,173.0,82.0,1700.0,Changping
2015,3,24,22,113.0,177.0,88.0,1900.0,Changping
2015,3,24,23,115.0,170.0,79.0,1900.0,Changping
2015,3,25,0,121.0,153.0,73.0,1800.0,Changping
2015,3,25,1,128.0,183.0,76.0,1700.0,Changping
2015,3,25,2,121.0,172.0,77.0,1500.0,Changping
2015,3,25,3,122.0,153.0,83.0,1600.0,Changping
2015,3,25,4,117.0,134.0,74.0,1800.0,Changping
2015,3,25,5,121.0,124.0,99.0,1900.0,Changping
2015,3,25,6,129.0,156.0,90.0,1900.0,Changping
2015,3,25,7,120.0,137.0,74.0,1700.0,Changping
2015,3,25,8,126.0,149.0,70.0,1800.0,Changping
2015,3,25,9,130.0,178.0,78.0,2000.0,Changping
2015,3,25,10,134.0,170.0,76.0,1900.0,Changping
2015,3,25,11,119.0,151.0,67.0,1700.0,Changping
2015,3,25,12,127.0,178.0,76.0,1800.0,Changping
2015,3,25,13,147.0,184.0,77.0,1900.0,Changping
2015,3,25,14,145.0,187.0,90.0,2200.0,Changping
2015,3,25,15,144.0,194.0,91.0,2400.0,Changping
2015,3,25,16,116.0,163.0,57.0,1700.0,Changping
2015,3,25,17,83.0,132.0,36.0,1100.0,Changping
2015,3,25,18,82.0,135.0,37.0,1100.0,Changping
2015,3,25,19,86.0,135.0,42.0,1000.0,Changping
2015,3,25,20,80.0,161.0,45.0,1000.0,Changping
2015,3,25,21,101.0,161.0,60.0,1100.0,Changping
2015,3,25,22,125.0,174.0,91.0,1400.0,Changping
2015,3,25,23,117.0,158.0,69.0,1400.0,Changping
2015,3,26,0,101.0,118.0,35.0,1100.0,Changping
2015,3,26,1,98.0,123.0,29.0,1000.0,Changping
2015,3,26,2,101.0,128.0,32.0,1000.0,Changping
2015,3,26,3,102.0,122.0,30.0,1000.0,Changping
2015,3,26,4,106.0,129.0,33.0,1100.0,Changping
2015,3,26,5,114.0,138.0,53.0,1200.0,Changping
2015,3,26,6,110.0,128.0,39.0,1000.0,Changping
2015,3,26,7,115.0,142.0,48.0,1100.0,Changping
2015,3,26,8,122.0,159.0,69.0,1300.0,Changping
2015,3,26,9,130.0,182.0,92.0,1700.0,Changping
2015,3,26,10,161.0,243.0,113.0,1900.0,Changping
2015,3,26,11,148.0,206.0,80.0,1400.0,Changping
2015,3,26,12,140.0,189.0,44.0,1200.0,Changping
2015,3,26,13,146.0,181.0,47.0,1200.0,Changping
2015,3,26,14,,134.0,53.0,1100.0,Changping
2015,3,26,15,,,,800.0,Changping
2015,3,26,16,50.0,220.0,,600.0,Changping
2015,3,26,17,62.0,192.0,19.0,500.0,Changping
2015,3,26,18,64.0,170.0,26.0,500.0,Changping
2015,3,26,19,75.0,187.0,37.0,700.0,Changping
2015,3,26,20,102.0,223.0,39.0,800.0,Changping
2015,3,26,21,92.0,196.0,36.0,700.0,Changping
2015,3,26,22,85.0,169.0,46.0,700.0,Changping
2015,3,26,23,78.0,146.0,38.0,800.0,Changping
2015,3,27,0,72.0,133.0,29.0,700.0,Changping
2015,3,27,1,77.0,133.0,27.0,700.0,Changping
2015,3,27,2,78.0,132.0,23.0,700.0,Changping
2015,3,27,3,74.0,134.0,24.0,700.0,Changping
2015,3,27,4,77.0,124.0,27.0,700.0,Changping
2015,3,27,5,77.0,146.0,64.0,900.0,Changping
2015,3,27,6,72.0,120.0,46.0,700.0,Changping
2015,3,27,7,83.0,150.0,92.0,1200.0,Changping
2015,3,27,8,83.0,156.0,71.0,1000.0,Changping
2015,3,27,9,95.0,187.0,101.0,1400.0,Changping
2015,3,27,10,102.0,190.0,95.0,1200.0,Changping
2015,3,27,11,99.0,165.0,63.0,900.0,Changping
2015,3,27,12,95.0,146.0,38.0,800.0,Changping
2015,3,27,13,103.0,146.0,47.0,800.0,Changping
2015,3,27,14,106.0,155.0,64.0,1000.0,Changping
2015,3,27,15,107.0,149.0,48.0,1000.0,Changping
2015,3,27,16,112.0,153.0,34.0,900.0,Changping
2015,3,27,17,120.0,166.0,35.0,900.0,Changping
2015,3,27,18,132.0,199.0,44.0,1000.0,Changping
2015,3,27,19,146.0,207.0,56.0,1100.0,Changping
2015,3,27,20,147.0,220.0,68.0,1300.0,Changping
2015,3,27,21,167.0,238.0,90.0,1400.0,Changping
2015,3,27,22,174.0,256.0,80.0,1500.0,Changping
2015,3,27,23,169.0,229.0,64.0,1500.0,Changping
2015,3,28,0,142.0,175.0,39.0,1200.0,Changping
2015,3,28,1,137.0,170.0,34.0,1100.0,Changping
2015,3,28,2,140.0,169.0,34.0,1100.0,Changping
2015,3,28,3,145.0,170.0,38.0,1200.0,Changping
2015,3,28,4,141.0,188.0,52.0,1400.0,Changping
2015,3,28,5,164.0,261.0,113.0,1700.0,Changping
2015,3,28,6,150.0,226.0,98.0,1600.0,Changping
2015,3,28,7,41.0,344.0,24.0,300.0,Changping
2015,3,28,8,28.0,208.0,22.0,300.0,Changping
2015,3,28,9,34.0,276.0,18.0,400.0,Changping
2015,3,28,10,44.0,480.0,23.0,400.0,Changping
2015,3,28,11,85.0,976.0,22.0,400.0,Changping
2015,3,28,12,105.0,,19.0,400.0,Changping
2015,3,28,13,107.0,,15.0,400.0,Changping
2015,3,28,14,73.0,757.0,13.0,300.0,Changping
2015,3,28,15,36.0,283.0,10.0,300.0,Changping
2015,3,28,16,23.0,156.0,11.0,300.0,Changping
2015,3,28,17,33.0,109.0,11.0,300.0,Changping
2015,3,28,18,30.0,84.0,12.0,300.0,Changping
2015,3,28,19,20.0,69.0,16.0,300.0,Changping
2015,3,28,20,16.0,57.0,14.0,300.0,Changping
2015,3,28,21,17.0,50.0,18.0,400.0,Changping
2015,3,28,22,19.0,52.0,32.0,400.0,Changping
2015,3,28,23,29.0,80.0,83.0,600.0,Changping
2015,3,29,0,34.0,72.0,88.0,800.0,Changping
2015,3,29,1,25.0,54.0,52.0,600.0,Changping
2015,3,29,2,19.0,36.0,23.0,400.0,Changping
2015,3,29,3,23.0,46.0,40.0,400.0,Changping
2015,3,29,4,21.0,41.0,42.0,400.0,Changping
2015,3,29,5,17.0,38.0,22.0,500.0,Changping
2015,3,29,6,24.0,60.0,47.0,700.0,Changping
2015,3,29,7,28.0,58.0,47.0,500.0,Changping
2015,3,29,8,23.0,60.0,45.0,400.0,Changping
2015,3,29,9,66.0,290.0,61.0,,Changping
2015,3,29,10,118.0,474.0,69.0,,Changping
2015,3,29,11,127.0,502.0,74.0,,Changping
2015,3,29,12,145.0,537.0,87.0,2100.0,Changping
2015,3,29,13,141.0,539.0,90.0,1800.0,Changping
2015,3,29,14,135.0,483.0,74.0,1500.0,Changping
2015,3,29,15,130.0,451.0,,1200.0,Changping
2015,3,29,16,62.0,374.0,,400.0,Changping
2015,3,29,17,65.0,314.0,,500.0,Changping
2015,3,29,18,71.0,324.0,32.0,600.0,Changping
2015,3,29,19,71.0,355.0,38.0,600.0,Changping
2015,3,29,20,69.0,394.0,50.0,700.0,Changping
2015,3,29,21,90.0,413.0,58.0,800.0,Changping
2015,3,29,22,105.0,360.0,51.0,900.0,Changping
2015,3,29,23,113.0,356.0,45.0,1100.0,Changping
2015,3,30,0,114.0,352.0,49.0,1100.0,Changping
2015,3,30,1,108.0,343.0,49.0,1100.0,Changping
2015,3,30,2,114.0,326.0,52.0,1200.0,Changping
2015,3,30,3,107.0,303.0,57.0,1200.0,Changping
2015,3,30,4,103.0,302.0,57.0,1200.0,Changping
2015,3,30,5,106.0,292.0,58.0,1300.0,Changping
2015,3,30,6,105.0,296.0,59.0,1300.0,Changping
2015,3,30,7,110.0,319.0,75.0,1700.0,Changping
2015,3,30,8,131.0,389.0,85.0,2100.0,Changping
2015,3,30,9,126.0,364.0,71.0,1800.0,Changping
2015,3,30,10,137.0,370.0,68.0,1700.0,Changping
2015,3,30,11,145.0,390.0,75.0,1700.0,Changping
2015,3,30,12,151.0,388.0,65.0,1600.0,Changping
2015,3,30,13,156.0,387.0,59.0,1500.0,Changping
2015,3,30,14,169.0,393.0,65.0,1600.0,Changping
2015,3,30,15,180.0,396.0,58.0,1600.0,Changping
2015,3,30,16,181.0,368.0,47.0,1600.0,Changping
2015,3,30,17,185.0,340.0,41.0,1500.0,Changping
2015,3,30,18,181.0,309.0,42.0,1400.0,Changping
2015,3,30,19,178.0,292.0,53.0,1500.0,Changping
2015,3,30,20,195.0,321.0,96.0,1900.0,Changping
2015,3,30,21,184.0,316.0,57.0,1600.0,Changping
2015,3,30,22,175.0,356.0,42.0,1600.0,Changping
2015,3,30,23,159.0,302.0,35.0,1400.0,Changping
2015,3,31,0,153.0,292.0,34.0,1400.0,Changping
2015,3,31,1,154.0,287.0,38.0,1600.0,Changping
2015,3,31,2,162.0,271.0,37.0,1800.0,Changping
2015,3,31,3,159.0,250.0,39.0,1900.0,Changping
2015,3,31,4,167.0,254.0,46.0,2000.0,Changping
2015,3,31,5,172.0,259.0,77.0,2100.0,Changping
2015,3,31,6,166.0,225.0,43.0,2300.0,Changping
2015,3,31,7,165.0,215.0,56.0,2300.0,Changping
2015,3,31,8,172.0,272.0,88.0,2400.0,Changping
2015,3,31,9,175.0,236.0,72.0,2500.0,Changping
2015,3,31,10,171.0,216.0,67.0,2900.0,Changping
2015,3,31,11,174.0,208.0,70.0,3300.0,Changping
2015,3,31,12,173.0,173.0,71.0,3500.0,Changping
2015,3,31,13,156.0,156.0,66.0,3100.0,Changping
2015,3,31,14,154.0,154.0,62.0,2800.0,Changping
2015,3,31,15,147.0,157.0,59.0,2500.0,Changping
2015,3,31,16,101.0,103.0,72.0,1200.0,Changping
2015,3,31,17,,,,,Changping
2015,3,31,18,,,,,Changping
2015,3,31,19,,,,,Changping
2015,3,31,20,,,,,Changping
2015,3,31,21,101.0,103.0,72.0,1200.0,Changping
2015,3,31,22,,,,,Changping
2015,3,31,23,79.5,79.8,72.5,1100.0,Changping
2015,4,1,0,93.0,93.0,68.0,1100.0,Changping
2015,4,1,1,87.0,91.0,50.0,1000.0,Changping
2015,4,1,2,94.0,139.0,58.0,1000.0,Changping
2015,4,1,3,101.0,110.0,61.0,1200.0,Changping
2015,4,1,4,100.0,100.0,68.0,1200.0,Changping
2015,4,1,5,100.0,110.0,61.0,1300.0,Changping
2015,4,1,6,105.0,105.0,60.0,1100.0,Changping
2015,4,1,7,94.0,103.0,53.0,1000.0,Changping
2015,4,1,8,102.0,129.0,61.0,1200.0,Changping
2015,4,1,9,109.0,129.0,75.0,1200.0,Changping
2015,4,1,10,81.0,84.0,47.0,700.0,Changping
2015,4,1,11,,,,,Changping
2015,4,1,12,61.0,70.0,43.0,600.0,Changping
2015,4,1,13,46.0,46.0,33.0,500.0,Changping
2015,4,1,14,27.0,28.0,27.0,400.0,Changping
2015,4,1,15,30.0,36.0,31.0,400.0,Changping
2015,4,1,16,35.0,51.0,41.0,500.0,Changping
2015,4,1,17,30.0,53.0,40.0,500.0,Changping
2015,4,1,18,38.0,50.0,37.0,500.0,Changping
2015,4,1,19,39.0,90.0,44.0,500.0,Changping
2015,4,1,20,38.0,76.0,60.0,600.0,Changping
2015,4,1,21,50.0,83.0,53.0,700.0,Changping
2015,4,1,22,49.0,71.0,44.0,600.0,Changping
2015,4,1,23,50.0,50.0,72.0,700.0,Changping
2015,4,2,0,48.0,53.0,66.0,700.0,Changping
2015,4,2,1,42.0,42.0,52.0,600.0,Changping
2015,4,2,2,43.0,43.0,45.0,600.0,Changping
2015,4,2,3,37.0,37.0,31.0,800.0,Changping
2015,4,2,4,35.0,35.0,33.0,900.0,Changping
2015,4,2,5,32.0,32.0,31.0,700.0,Changping
2015,4,2,6,38.0,38.0,47.0,700.0,Changping
2015,4,2,7,33.0,33.0,26.0,700.0,Changping
2015,4,2,8,44.0,44.0,67.0,900.0,Changping
2015,4,2,9,42.0,42.0,51.0,1000.0,Changping
2015,4,2,10,52.0,52.0,42.0,1100.0,Changping
2015,4,2,11,53.0,53.0,40.0,1000.0,Changping
2015,4,2,12,42.0,42.0,26.0,900.0,Changping
2015,4,2,13,35.0,35.0,22.0,700.0,Changping
2015,4,2,14,26.0,26.0,15.0,700.0,Changping
2015,4,2,15,38.0,38.0,14.0,700.0,Changping
2015,4,2,16,38.0,38.0,16.0,800.0,Changping
2015,4,2,17,34.0,34.0,23.0,800.0,Changping
2015,4,2,18,33.0,38.0,34.0,800.0,Changping
2015,4,2,19,24.0,24.0,35.0,700.0,Changping
2015,4,2,20,18.0,18.0,32.0,600.0,Changping
2015,4,2,21,13.0,18.0,35.0,500.0,Changping
2015,4,2,22,13.0,20.0,40.0,500.0,Changping
2015,4,2,23,14.0,21.0,42.0,500.0,Changping
2015,4,3,0,18.0,18.0,42.0,500.0,Changping
2015,4,3,1,12.0,12.0,48.0,500.0,Changping
2015,4,3,2,11.0,11.0,11.0,400.0,Changping
2015,4,3,3,10.0,10.0,10.0,300.0,Changping
2015,4,3,4,8.0,8.0,10.0,400.0,Changping
2015,4,3,5,5.0,7.0,11.0,300.0,Changping
2015,4,3,6,13.0,14.0,15.0,400.0,Changping
2015,4,3,7,12.0,22.0,36.0,600.0,Changping
2015,4,3,8,7.0,16.0,22.0,400.0,Changping
2015,4,3,9,12.0,12.0,15.0,400.0,Changping
2015,4,3,10,11.0,22.0,11.0,400.0,Changping
2015,4,3,11,9.0,9.0,10.0,300.0,Changping
2015,4,3,12,16.0,16.0,12.0,300.0,Changping
2015,4,3,13,18.0,18.0,12.0,300.0,Changping
2015,4,3,14,21.0,21.0,17.0,400.0,Changping
2015,4,3,15,24.0,44.0,23.0,500.0,Changping
2015,4,3,16,40.0,63.0,30.0,600.0,Changping
2015,4,3,17,40.0,47.0,30.0,600.0,Changping
2015,4,3,18,41.0,45.0,29.0,600.0,Changping
2015,4,3,19,47.0,63.0,38.0,800.0,Changping
2015,4,3,20,73.0,84.0,44.0,1300.0,Changping
2015,4,3,21,84.0,91.0,50.0,1400.0,Changping
